season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt
3,1,8,5,0,3,1,1,0.6,0.78,0.0,40
1,0,2,23,0,0,0,1,0.24,0.65,0.0,30
2,0,4,9,0,1,1,2,0.5,0.51,0.3881,158
2,1,4,21,0,5,1,1,0.5,0.36,0.0,189
4,1,11,10,0,0,0,1,0.34,0.49,0.194,360
4,1,12,0,0,4,1,1,0.32,0.61,0.1343,42
1,0,2,11,0,3,1,2,0.24,0.93,0.194,52
1,1,3,3,0,3,1,1,0.3,0.56,0.3582,3
4,0,11,14,0,3,1,2,0.46,1.0,0.1343,61
4,0,11,4,0,3,1,3,0.52,0.88,0.3582,5
1,1,3,18,0,2,1,1,0.7,0.34,0.2985,734
2,1,4,21,0,3,1,1,0.34,0.57,0.3881,165
1,1,2,18,0,5,1,1,0.4,0.35,0.2537,377
4,0,10,3,0,0,0,1,0.34,0.87,0.0,46
3,1,8,23,0,4,1,1,0.7,0.74,0.1045,152
3,0,9,1,0,0,0,2,0.62,0.88,0.0,88
3,0,7,10,0,2,1,1,0.8,0.31,0.2239,138
1,0,2,23,1,1,0,3,0.2,0.75,0.4179,2
4,0,10,5,0,2,1,2,0.52,0.88,0.0,20
3,1,9,10,0,5,1,2,0.68,0.65,0.0,246
3,1,8,13,0,1,1,1,0.8,0.49,0.2239,289
2,1,5,0,0,0,0,2,0.68,0.69,0.1642,137
2,1,4,13,0,5,1,1,0.62,0.43,0.194,381
2,1,5,17,0,4,1,1,0.66,0.31,0.1343,852
3,0,7,12,0,5,1,2,0.76,0.7,0.2836,213
3,1,7,10,0,1,1,2,0.74,0.66,0.2239,189
3,0,7,20,0,4,1,1,0.84,0.71,0.2239,237
1,1,2,7,0,6,0,3,0.22,0.93,0.1343,19
2,1,6,0,0,3,1,2,0.66,0.94,0.194,34
2,1,5,10,0,4,1,1,0.7,0.39,0.3881,220
1,0,1,2,0,0,0,1,0.26,0.56,0.0896,16
3,0,8,23,0,2,1,1,0.62,0.61,0.1343,80
4,1,10,7,0,3,1,2,0.3,0.87,0.1343,337
2,0,4,0,0,6,0,2,0.3,0.87,0.2239,31
4,0,11,14,0,6,0,2,0.48,0.48,0.1343,299
2,0,3,7,0,3,1,2,0.32,0.45,0.1045,136
1,0,1,15,0,5,1,2,0.2,0.37,0.1642,72
2,0,5,14,0,2,1,1,0.78,0.46,0.2836,153
2,1,3,2,0,6,0,1,0.54,0.77,0.1045,69
4,1,12,4,0,1,1,3,0.36,1.0,0.0,5
1,0,3,12,0,6,0,2,0.44,0.67,0.2537,167
3,1,7,2,0,4,1,2,0.66,0.65,0.0896,9
4,1,10,2,0,6,0,1,0.34,0.53,0.194,67
3,0,8,15,0,4,1,1,0.8,0.29,0.2985,178
4,0,11,1,1,4,0,1,0.32,0.57,0.4179,24
1,1,12,9,0,1,1,2,0.24,0.65,0.1045,85
4,0,12,7,0,0,0,1,0.18,0.55,0.0,31
3,1,6,7,0,5,1,1,0.7,0.61,0.1045,380
3,0,7,2,0,4,1,1,0.64,0.57,0.2985,10
3,0,8,11,0,4,1,1,0.76,0.58,0.2537,141
1,0,3,15,0,6,0,1,0.42,0.44,0.4925,182
1,0,1,22,0,3,1,1,0.3,0.52,0.1642,59
3,1,8,2,0,5,1,1,0.68,0.79,0.2239,14
2,0,6,12,0,6,0,1,0.74,0.66,0.0896,420
3,0,8,22,0,0,0,1,0.64,0.69,0.1045,98
3,0,8,15,0,3,1,1,0.86,0.3,0.3284,194
4,0,11,10,0,3,1,2,0.52,0.94,0.194,76
1,0,2,12,0,3,1,1,0.26,0.35,0.0896,67
1,1,1,10,0,5,1,2,0.22,0.44,0.2836,97
3,0,7,12,0,5,1,1,0.8,0.26,0.0,263
4,1,10,5,0,0,0,1,0.4,0.82,0.194,11
4,0,10,12,0,3,1,1,0.62,0.43,0.3284,214
3,1,9,9,0,5,1,2,0.62,0.78,0.1642,347
2,1,3,8,0,6,0,2,0.36,0.87,0.194,145
2,0,4,20,0,1,1,1,0.6,0.33,0.2985,165
1,1,1,22,0,1,1,2,0.26,1.0,0.2836,68
3,0,8,16,0,5,1,1,0.82,0.28,0.0,334
1,0,1,11,0,1,1,1,0.2,0.4,0.3284,51
2,0,5,18,0,2,1,1,0.64,0.29,0.1343,550
2,1,5,16,0,3,1,1,0.72,0.51,0.1642,398
1,0,1,23,0,0,0,1,0.12,0.5,0.194,6
2,0,4,20,0,6,0,1,0.34,0.53,0.2836,85
4,1,11,15,0,1,1,1,0.44,0.54,0.194,257
3,0,8,1,0,4,1,2,0.66,0.65,0.1642,24
1,0,3,7,0,6,0,2,0.3,1.0,0.2985,15
1,0,1,18,0,3,1,1,0.34,0.61,0.2836,161
4,0,12,13,0,3,1,3,0.44,1.0,0.194,33
1,1,1,6,0,3,1,1,0.2,0.86,0.1343,74
3,1,9,17,0,1,1,2,0.64,0.65,0.2239,842
1,1,2,23,0,5,1,1,0.26,0.7,0.1045,77
1,0,3,4,0,0,0,1,0.34,0.66,0.1642,13
3,0,7,7,0,1,1,2,0.74,0.79,0.0,277
4,0,11,10,0,1,1,2,0.52,0.83,0.0,135
1,0,3,21,0,5,1,2,0.3,0.52,0.2537,53
2,0,4,18,0,0,0,1,0.5,0.77,0.194,240
3,0,7,2,0,5,1,1,0.6,0.78,0.1642,38
3,0,8,15,0,3,1,2,0.7,0.79,0.1343,118
3,0,9,17,0,6,0,1,0.74,0.55,0.2239,460
2,1,6,20,0,5,1,1,0.72,0.32,0.1343,408
1,1,3,3,0,3,1,1,0.48,0.72,0.194,4
4,0,10,18,0,6,0,3,0.22,0.93,0.3284,43
4,1,11,1,0,6,0,1,0.26,0.6,0.194,87
1,1,1,0,0,1,1,2,0.18,0.86,0.0,19
4,1,12,9,0,0,0,2,0.36,0.87,0.1343,132
4,1,10,9,0,3,1,2,0.42,0.77,0.0,382
1,1,1,8,1,1,0,1,0.1,0.58,0.1642,78
3,0,9,7,0,5,1,3,0.62,1.0,0.2537,108
4,0,11,2,0,0,0,1,0.4,0.62,0.2836,56
4,1,12,20,0,0,0,2,0.38,0.82,0.0,122
4,1,11,23,0,6,0,1,0.36,0.71,0.1045,146
1,1,2,10,0,0,0,1,0.12,0.42,0.3582,91
4,1,11,15,0,0,0,1,0.3,0.42,0.2537,245
4,0,12,23,0,5,1,2,0.3,0.49,0.1343,75
1,1,1,1,0,0,0,1,0.34,0.42,0.194,72
1,1,1,22,1,1,0,2,0.3,0.49,0.3582,43
3,0,8,13,0,6,0,1,0.76,0.55,0.1343,378
4,0,11,9,0,0,0,1,0.46,0.72,0.2836,111
2,1,5,11,1,1,0,1,0.72,0.66,0.1343,476
2,1,4,13,0,3,1,3,0.46,0.59,0.0,64
1,0,3,19,0,6,0,1,0.44,0.33,0.2836,154
3,1,9,1,0,0,0,1,0.56,0.73,0.2239,124
2,1,5,23,0,3,1,1,0.66,0.65,0.1045,160
1,0,1,12,0,6,0,1,0.24,0.48,0.2239,89
2,0,4,0,0,1,1,3,0.52,1.0,0.0,12
4,0,11,4,0,5,1,2,0.38,0.87,0.0896,7
1,1,1,9,0,5,1,3,0.5,0.88,0.2836,107
4,0,11,23,0,0,0,1,0.46,0.51,0.2985,67
2,0,4,13,0,6,0,1,0.52,0.83,0.3881,312
4,0,10,16,0,6,0,1,0.5,0.45,0.194,359
2,1,5,6,0,4,1,1,0.44,0.72,0.2239,139
3,0,6,14,0,2,1,1,0.76,0.62,0.2239,152
4,1,10,11,0,6,0,1,0.54,0.52,0.2239,612
1,0,12,9,0,4,1,2,0.2,0.64,0.1343,170
1,0,2,2,0,4,1,1,0.18,0.43,0.2537,2
1,0,1,22,0,3,1,1,0.18,0.55,0.1343,42
1,0,2,6,0,4,1,1,0.3,0.7,0.1343,47
2,1,5,0,0,5,1,1,0.62,0.83,0.1343,73
1,0,2,16,0,5,1,1,0.3,0.28,0.194,125
2,0,4,16,0,0,0,2,0.52,0.72,0.1642,288
3,1,8,6,0,6,0,1,0.6,0.83,0.2239,27
2,0,4,9,0,2,1,3,0.36,0.87,0.4925,46
4,0,11,6,0,6,0,2,0.3,0.75,0.0896,10
3,1,7,12,0,5,1,2,0.76,0.4,0.1045,379
4,0,10,10,0,0,0,1,0.42,0.71,0.0896,289
1,0,1,2,0,3,1,1,0.14,0.86,0.1343,1
2,0,4,3,0,5,1,3,0.34,0.76,0.1642,1
1,0,3,2,0,2,1,1,0.24,0.65,0.3881,4
1,1,1,6,0,1,1,1,0.22,0.44,0.2537,80
2,0,6,21,0,6,0,2,0.72,0.66,0.1045,183
3,1,9,13,1,1,0,2,0.76,0.66,0.2537,566
1,0,2,0,0,1,1,1,0.38,0.37,0.3582,11
2,0,3,16,0,2,1,1,0.5,0.42,0.1045,165
2,1,3,1,0,4,1,1,0.56,0.6,0.1343,33
3,0,8,15,0,5,1,1,0.76,0.55,0.2537,210
1,1,3,14,0,0,0,1,0.36,0.34,0.3582,332
3,1,6,15,0,5,1,1,0.9,0.35,0.3582,284
3,1,6,3,0,6,0,2,0.64,0.83,0.0896,42
2,1,5,5,0,1,1,2,0.54,0.77,0.1642,26
2,0,5,17,0,4,1,1,0.8,0.46,0.2836,494
4,0,10,10,0,2,1,1,0.48,0.67,0.2836,126
1,0,1,18,0,4,1,1,0.22,0.51,0.1343,163
2,1,3,1,0,0,0,2,0.42,1.0,0.2537,89
3,0,6,1,0,0,0,1,0.64,0.53,0.1045,90
1,0,1,10,0,4,1,1,0.26,0.48,0.2985,57
3,0,6,6,0,1,1,2,0.62,0.78,0.1642,94
1,1,3,23,0,2,1,1,0.28,0.61,0.2239,54
1,1,2,20,1,1,0,1,0.34,0.34,0.194,126
3,0,9,21,0,2,1,3,0.54,0.88,0.2836,121
3,0,8,0,0,3,1,1,0.66,0.69,0.0896,24
4,0,11,15,0,1,1,3,0.44,0.94,0.2239,108
1,1,3,2,0,2,1,3,0.52,0.72,0.2985,1
3,0,7,4,0,4,1,2,0.72,0.84,0.1045,4
3,0,8,3,0,3,1,1,0.64,0.78,0.0,5
3,0,8,14,0,0,0,1,0.74,0.7,0.194,370
1,1,12,11,0,6,0,3,0.2,0.93,0.0896,45
1,1,2,10,0,2,1,1,0.3,0.42,0.2985,132
4,0,11,16,0,4,1,1,0.32,0.39,0.4179,195
3,0,8,8,0,0,0,2,0.66,0.89,0.2836,41
1,1,2,21,0,5,1,1,0.38,0.37,0.194,129
2,0,4,11,0,4,1,2,0.62,0.83,0.2836,84
4,0,10,11,0,5,1,1,0.5,0.45,0.2239,174
4,1,11,18,0,4,1,1,0.4,0.24,0.4179,507
3,1,8,2,0,2,1,1,0.68,0.83,0.2537,15
3,0,7,13,0,2,1,1,0.84,0.32,0.2985,182
2,1,3,15,0,4,1,1,0.52,0.39,0.3582,307
4,1,12,16,0,2,1,1,0.58,0.49,0.2836,435
1,0,2,2,0,0,0,1,0.26,0.87,0.1343,22
4,0,12,15,0,0,0,1,0.32,0.45,0.2836,207
4,1,12,1,0,1,1,2,0.36,1.0,0.0,4
3,1,7,9,0,2,1,2,0.82,0.49,0.2239,320
1,0,3,17,0,1,1,1,0.38,0.4,0.194,271
1,1,2,1,0,5,1,1,0.44,0.62,0.194,18
1,1,2,12,0,6,0,2,0.3,0.7,0.0896,300
4,1,10,4,0,0,0,2,0.5,0.63,0.3582,20
4,0,10,14,0,3,1,2,0.52,0.77,0.0,66
2,0,5,20,0,5,1,2,0.62,0.73,0.2239,144
2,0,6,16,0,3,1,1,0.86,0.47,0.2985,266
4,1,12,3,0,1,1,1,0.38,0.87,0.0,8
2,1,5,14,0,3,1,1,0.72,0.42,0.1343,252
4,0,12,9,0,0,0,1,0.22,0.64,0.1642,81
2,1,4,0,0,3,1,1,0.48,0.48,0.0,41
4,1,12,13,0,1,1,1,0.58,0.56,0.0896,321
1,0,1,3,0,0,0,2,0.46,0.94,0.194,6
3,1,7,14,0,6,0,2,0.6,0.88,0.2537,343
4,0,9,10,0,0,0,2,0.64,0.83,0.0,275
1,0,1,13,0,6,0,1,0.08,0.35,0.0,84
4,0,12,19,0,5,1,1,0.34,0.53,0.2537,265
2,1,6,1,0,3,1,1,0.68,0.79,0.194,27
1,1,2,16,0,4,1,1,0.46,0.55,0.2836,229
2,0,4,9,0,5,1,2,0.36,0.76,0.194,185
3,1,8,20,0,6,0,3,0.66,0.89,0.4179,160
4,0,12,23,0,0,0,1,0.2,0.75,0.1045,37
2,1,5,18,0,5,1,1,0.64,0.23,0.2836,596
3,0,6,9,0,3,1,1,0.72,0.79,0.1642,219
4,1,11,10,0,5,1,1,0.38,0.46,0.2985,204
2,0,4,10,0,0,0,1,0.4,0.43,0.4179,215
1,1,1,6,0,0,0,1,0.26,0.93,0.1343,2
2,1,5,19,0,3,1,3,0.5,0.77,0.3582,98
2,1,3,2,0,4,1,1,0.52,0.83,0.0896,6
3,1,6,13,0,5,1,1,0.94,0.38,0.194,239
1,1,3,3,0,2,1,1,0.18,0.51,0.2836,1
2,1,4,11,0,5,1,1,0.54,0.68,0.1642,254
2,0,4,16,0,0,0,1,0.54,0.3,0.3582,343
4,1,11,20,0,2,1,1,0.3,0.61,0.2239,228
3,0,9,22,1,1,0,2,0.6,0.88,0.5821,64
3,1,7,21,0,6,0,1,0.7,0.84,0.2239,269
3,0,9,16,0,3,1,1,0.76,0.52,0.2836,277
3,0,7,15,0,6,0,1,0.84,0.34,0.0896,402
1,1,2,13,0,0,0,1,0.32,0.36,0.0,325
3,1,8,21,0,5,1,2,0.68,0.69,0.2985,255
2,1,6,12,0,4,1,2,0.66,0.61,0.2239,265
1,0,12,10,0,3,1,2,0.48,0.82,0.4179,89
3,0,8,12,0,2,1,1,0.86,0.3,0.2836,157
4,0,11,4,0,6,0,1,0.26,0.48,0.3284,8
1,0,1,15,0,6,0,2,0.32,0.36,0.194,129
3,0,6,23,0,2,1,1,0.7,0.7,0.2836,81
4,0,12,5,0,6,0,1,0.26,0.6,0.1642,6
2,0,6,1,0,1,1,1,0.6,0.83,0.1343,14
1,1,1,10,0,0,0,2,0.16,0.74,0.2836,129
1,0,1,10,0,4,1,1,0.2,0.47,0.0,45
4,0,10,10,0,0,0,1,0.56,0.68,0.0896,365
2,0,5,23,0,2,1,2,0.52,0.59,0.1343,81
2,0,4,8,0,4,1,1,0.42,0.58,0.1642,337
2,0,3,17,0,0,0,1,0.32,0.31,0.2537,159
2,1,4,9,0,0,0,1,0.54,0.56,0.2239,251
2,0,5,6,0,0,0,2,0.44,0.82,0.0,6
3,1,9,0,0,5,1,1,0.56,0.73,0.0896,87
3,1,9,12,0,6,0,1,0.66,0.36,0.3582,706
4,0,11,0,0,5,1,2,0.4,0.82,0.0,43
2,1,6,19,0,2,1,1,0.8,0.59,0.2239,514
1,1,2,15,0,3,1,1,0.6,0.35,0.2836,194
2,1,4,9,1,1,0,1,0.62,0.69,0.2239,297
1,1,1,3,0,1,1,1,0.24,0.52,0.1642,3
1,0,2,0,0,0,0,1,0.2,0.64,0.1045,39
3,1,9,9,0,2,1,1,0.6,0.49,0.0,358
2,1,4,0,0,1,1,1,0.44,0.72,0.1045,48
3,0,7,10,0,0,0,1,0.74,0.66,0.1642,264
1,1,2,14,0,5,1,2,0.46,0.67,0.1045,31
4,1,11,12,0,2,1,3,0.28,0.87,0.3881,76
1,0,3,16,0,5,1,2,0.34,0.49,0.2985,113
1,0,2,14,0,5,1,1,0.3,0.26,0.2537,84
1,1,2,17,0,6,0,3,0.22,0.69,0.4627,144
4,0,10,1,0,4,1,1,0.48,0.63,0.194,22
1,0,1,22,0,0,0,1,0.08,0.38,0.194,28
1,0,3,16,0,2,1,1,0.34,0.34,0.0896,102
4,0,9,23,0,3,1,1,0.6,0.94,0.1343,71
2,0,5,16,0,0,0,1,0.64,0.69,0.2537,440
1,0,2,13,0,2,1,1,0.22,0.55,0.1642,55
4,0,12,21,0,1,1,2,0.44,0.88,0.0896,176
2,1,6,6,0,0,0,1,0.62,0.73,0.0,30
3,1,7,4,0,1,1,1,0.66,0.83,0.0,5
4,0,11,23,0,2,1,2,0.48,0.94,0.2537,39
4,0,10,15,0,4,1,1,0.66,0.78,0.194,155
1,1,1,14,0,2,1,1,0.16,0.43,0.5224,79
2,1,5,21,0,5,1,1,0.64,0.69,0.194,235
1,0,1,17,0,6,0,1,0.16,0.37,0.5522,69
1,0,2,0,0,3,1,1,0.1,0.36,0.3582,17
2,0,5,4,0,0,0,1,0.5,1.0,0.0,12
3,1,9,22,0,2,1,1,0.74,0.7,0.2836,179
1,1,3,16,0,2,1,1,0.36,0.32,0.2836,250
4,0,12,0,0,0,0,1,0.2,0.51,0.2239,74
4,1,10,14,0,1,1,2,0.6,0.78,0.2836,185
4,0,12,18,0,4,1,2,0.52,0.59,0.2985,377
2,1,5,11,0,2,1,1,0.64,0.78,0.194,224
2,1,6,2,0,2,1,2,0.68,0.65,0.194,6
1,1,2,0,0,1,1,1,0.14,0.46,0.2239,9
1,0,12,5,0,5,1,1,0.36,0.93,0.194,8
2,1,5,17,0,3,1,3,0.64,0.69,0.1045,285
3,0,7,6,0,1,1,2,0.72,0.84,0.0896,107
3,0,9,3,0,6,0,1,0.58,1.0,0.1343,37
2,1,6,13,0,2,1,3,0.66,0.83,0.194,59
3,1,8,7,0,4,1,1,0.7,0.79,0.0,473
2,0,5,19,0,5,1,3,0.6,0.78,0.2537,279
4,0,10,6,0,3,1,3,0.52,0.83,0.2537,31
4,1,11,23,0,0,0,2,0.3,0.56,0.1642,53
4,0,11,13,0,1,1,2,0.58,0.56,0.0,162
4,0,9,1,0,0,0,2,0.6,0.88,0.1045,124
2,1,4,11,0,5,1,1,0.4,0.37,0.2985,291
1,1,3,10,0,6,0,2,0.4,0.87,0.0,168
3,0,7,2,0,5,1,1,0.78,0.79,0.1343,14
4,0,11,11,0,3,1,1,0.38,0.54,0.2985,122
3,1,7,11,0,2,1,1,0.76,0.58,0.0,224
4,0,10,0,0,4,1,1,0.56,0.94,0.2985,26
4,1,10,10,0,0,0,2,0.48,0.51,0.4179,434
2,1,5,8,0,5,1,2,0.64,0.89,0.1045,583
3,0,7,14,0,3,1,1,0.76,0.66,0.2836,163
2,0,6,12,0,3,1,1,0.86,0.53,0.0,169
3,0,9,4,0,3,1,3,0.56,0.94,0.1642,4
4,1,10,4,0,5,1,2,0.52,0.88,0.1642,5
3,1,7,18,0,5,1,1,0.82,0.46,0.1642,622
1,0,2,1,0,6,0,2,0.24,0.65,0.1642,18
2,0,4,0,0,2,1,1,0.62,0.5,0.1045,22
2,1,6,5,0,6,0,1,0.5,0.72,0.194,12
4,1,11,21,0,3,1,1,0.36,0.5,0.0,105
3,0,8,18,0,3,1,1,0.7,0.51,0.2239,565
1,0,12,10,0,4,1,2,0.4,0.82,0.0896,141
1,0,2,2,0,5,1,2,0.14,0.63,0.1045,1
2,1,5,13,0,0,0,1,0.68,0.54,0.2537,602
1,0,1,13,0,0,0,1,0.14,0.33,0.3881,87
3,1,7,12,0,0,0,1,0.9,0.37,0.2239,433
1,0,3,9,0,6,0,1,0.28,0.65,0.1045,101
3,0,7,5,0,6,0,1,0.58,0.73,0.1045,14
3,1,9,15,0,4,1,1,0.66,0.47,0.194,291
4,0,10,20,0,1,1,1,0.48,0.82,0.1045,129
2,0,5,9,0,4,1,1,0.46,0.44,0.2836,184
2,0,6,16,0,5,1,1,0.76,0.45,0.1642,355
2,0,4,13,0,1,1,1,0.68,0.34,0.3284,139
1,1,1,2,0,5,1,1,0.26,0.48,0.1343,11
3,1,7,13,1,3,0,1,0.9,0.35,0.0,499
3,1,7,5,0,2,1,1,0.7,0.61,0.0,35
1,0,1,8,0,0,0,1,0.1,0.49,0.2836,10
4,1,11,5,0,1,1,2,0.3,0.52,0.3284,39
1,0,2,8,0,4,1,1,0.14,0.5,0.3582,188
4,1,11,9,0,3,1,1,0.3,0.52,0.3881,332
3,1,7,19,0,2,1,3,0.74,0.62,0.3582,614
1,1,1,16,0,6,0,2,0.56,0.37,0.2836,401
2,1,4,9,0,3,1,2,0.32,0.49,0.2985,302
2,0,3,17,0,3,1,2,0.4,0.76,0.2239,273
2,0,4,0,0,4,1,1,0.46,0.41,0.2836,20
4,0,11,22,0,6,0,2,0.38,0.76,0.0,65
2,0,6,12,0,0,0,2,0.64,0.69,0.1045,335
1,0,12,20,0,4,1,1,0.28,0.65,0.1045,96
2,1,5,1,0,3,1,2,0.6,0.78,0.2537,14
3,0,8,20,0,2,1,2,0.82,0.46,0.2537,288
1,1,1,15,0,2,1,1,0.44,0.62,0.4925,129
3,0,9,18,0,2,1,1,0.6,0.83,0.1045,492
2,0,5,6,0,3,1,1,0.52,1.0,0.1343,101
1,1,2,9,0,4,1,1,0.36,0.81,0.2537,242
1,0,12,17,0,3,1,1,0.28,0.38,0.2537,250
4,1,12,19,0,1,1,2,0.42,0.88,0.1343,340
2,1,4,20,0,5,1,1,0.5,0.29,0.1343,286
3,1,6,14,0,6,0,1,0.78,0.33,0.2537,609
3,0,9,9,0,2,1,1,0.64,0.69,0.0896,214
4,1,10,23,0,2,1,2,0.48,0.77,0.0896,84
1,1,1,5,0,2,1,2,0.3,1.0,0.0896,26
1,1,12,13,0,0,0,1,0.32,0.39,0.2239,186
4,1,11,5,0,2,1,2,0.34,0.66,0.1343,34
1,0,1,1,0,3,1,3,0.22,0.93,0.1343,7
1,0,1,9,0,3,1,3,0.22,0.87,0.2985,58
1,0,2,5,0,2,1,3,0.14,0.93,0.0,3
1,1,2,10,0,6,0,1,0.26,0.81,0.1045,205
2,1,4,10,0,4,1,1,0.42,0.35,0.2836,246
4,0,9,0,0,6,0,1,0.58,1.0,0.0896,93
4,1,10,19,0,3,1,2,0.56,0.46,0.5821,566
3,0,7,5,0,5,1,1,0.72,0.84,0.0,27
1,1,1,11,0,1,1,2,0.26,0.56,0.0896,88
2,1,6,17,0,2,1,1,0.8,0.55,0.194,811
3,0,9,10,0,5,1,2,0.62,1.0,0.0,29
4,1,10,11,0,5,1,1,0.54,0.37,0.3582,313
2,1,5,12,0,1,1,2,0.6,0.83,0.2537,170
4,1,11,21,0,2,1,2,0.3,0.56,0.2537,151
3,1,7,9,0,0,0,2,0.66,0.69,0.0,258
1,0,2,0,1,1,0,2,0.34,0.42,0.3284,37
4,0,11,8,0,0,0,1,0.34,0.66,0.0896,79
4,1,11,19,0,1,1,1,0.32,0.49,0.1642,372
4,1,10,5,0,4,1,3,0.64,0.89,0.1045,39
2,0,5,11,0,0,0,1,0.6,0.78,0.2239,322
1,0,1,19,0,4,1,1,0.2,0.69,0.0896,79
2,1,4,15,0,4,1,1,0.48,0.31,0.2537,211
1,0,3,2,0,5,1,3,0.34,1.0,0.1045,5
3,0,7,12,0,4,1,1,0.74,0.35,0.2537,223
2,0,5,7,0,0,0,2,0.52,1.0,0.1343,42
2,0,5,3,0,0,0,1,0.4,0.82,0.1045,23
4,0,9,0,0,5,1,2,0.62,0.94,0.0896,52
4,0,10,22,0,4,1,1,0.62,0.83,0.194,114
2,0,4,18,0,4,1,1,0.56,0.3,0.0,337
3,0,9,10,0,4,1,2,0.64,0.89,0.2239,120
2,0,5,2,0,0,0,2,0.52,1.0,0.1343,50
3,0,8,22,0,2,1,2,0.78,0.59,0.1642,191
2,1,4,8,0,1,1,1,0.36,0.57,0.3284,589
1,1,2,9,0,3,1,3,0.3,0.81,0.1642,38
1,1,12,19,0,0,0,1,0.34,0.61,0.0,102
3,1,9,9,0,2,1,2,0.66,0.83,0.5821,293
2,1,6,14,0,3,1,1,0.88,0.39,0.194,190
1,0,2,9,0,4,1,1,0.16,0.47,0.2985,133
4,1,9,20,0,0,0,1,0.52,0.42,0.1642,252
2,0,3,23,0,6,0,2,0.26,0.44,0.2836,41
1,0,1,21,0,6,0,1,0.12,0.39,0.3582,37
2,0,6,17,0,3,1,1,0.86,0.47,0.2985,486
3,0,7,16,1,1,0,1,0.82,0.41,0.0,452
2,0,4,2,0,4,1,2,0.62,0.83,0.4478,21
3,0,8,16,0,0,0,1,0.72,0.79,0.1642,258
1,0,2,15,0,3,1,1,0.46,0.28,0.4179,117
4,1,10,5,0,0,0,2,0.44,0.54,0.1343,10
1,0,1,13,0,0,0,1,0.28,0.61,0.1045,84
1,0,1,11,0,5,1,2,0.2,0.4,0.2239,67
1,0,2,21,0,2,1,2,0.22,0.87,0.1343,64
1,0,1,21,0,0,0,1,0.18,0.51,0.1642,28
1,0,1,23,0,6,0,2,0.46,0.88,0.2985,39
2,1,4,13,0,0,0,1,0.5,0.45,0.1045,595
1,0,2,17,0,6,0,1,0.36,0.43,0.2239,183
2,0,3,9,0,0,0,1,0.22,0.55,0.1343,54
4,0,12,1,0,2,1,2,0.46,0.88,0.2985,16
2,0,4,1,0,6,0,2,0.3,0.87,0.1343,20
3,0,8,10,0,6,0,2,0.7,0.79,0.4627,205
3,1,7,1,0,2,1,1,0.66,0.83,0.1343,21
3,1,7,12,0,1,1,2,0.74,0.58,0.1343,266
1,0,2,0,0,3,1,1,0.14,0.5,0.194,6
3,1,9,13,0,6,0,2,0.82,0.52,0.0896,504
3,0,7,18,0,1,1,1,0.86,0.53,0.3881,472
1,1,1,16,0,0,0,2,0.44,0.54,0.2985,215
2,0,4,0,0,0,0,2,0.38,0.87,0.0896,53
1,0,2,17,0,2,1,1,0.22,0.51,0.2239,196
4,0,12,10,0,6,0,2,0.26,0.52,0.2836,181
1,1,2,3,0,1,1,1,0.12,0.54,0.1045,1
1,0,2,10,0,3,1,1,0.26,0.41,0.3881,69
1,0,12,16,0,2,1,3,0.44,0.88,0.3284,46
4,0,12,4,0,5,1,1,0.22,0.8,0.0,3
2,1,5,0,0,2,1,1,0.7,0.79,0.194,45
3,0,8,11,0,5,1,2,0.76,0.62,0.0,214
1,1,2,18,0,5,1,1,0.38,0.4,0.1343,385
4,0,12,0,0,4,1,1,0.32,0.7,0.1642,50
2,1,6,3,0,1,1,1,0.64,0.78,0.1045,6
4,0,11,1,0,5,1,1,0.34,0.76,0.0,14
3,0,7,6,0,0,0,2,0.8,0.63,0.0896,22
1,1,2,10,0,6,0,3,0.22,0.93,0.1045,166
2,0,4,3,0,3,1,2,0.58,0.88,0.2836,7
3,0,7,1,0,5,1,1,0.66,0.5,0.0,31
4,1,12,17,0,6,0,2,0.34,0.76,0.1045,320
2,0,5,12,0,0,0,2,0.48,0.77,0.1045,281
3,1,8,5,0,4,1,1,0.62,0.73,0.0,35
1,1,12,10,0,4,1,1,0.28,0.56,0.5224,75
3,1,9,11,0,6,0,1,0.7,0.58,0.2836,626
4,1,12,20,0,2,1,2,0.5,0.63,0.2239,306
1,0,1,19,0,5,1,1,0.16,0.55,0.0896,95
2,0,4,13,0,2,1,2,0.54,0.68,0.2239,129
3,1,7,17,0,0,0,1,0.78,0.59,0.0,270
4,1,10,8,0,6,0,1,0.46,0.67,0.1343,193
2,0,3,7,0,5,1,1,0.2,0.59,0.3582,104
4,0,11,21,0,0,0,1,0.48,0.67,0.2836,88
4,1,9,23,0,2,1,1,0.6,0.56,0.3284,98
2,1,5,21,0,5,1,1,0.6,0.28,0.1045,270
3,1,8,16,0,1,1,1,0.72,0.54,0.2537,460
4,0,12,20,0,3,1,3,0.34,0.87,0.6418,26
1,0,3,18,0,3,1,2,0.44,0.54,0.2239,237
1,0,3,8,0,0,0,2,0.4,1.0,0.2985,9
2,0,6,6,0,0,0,1,0.62,0.88,0.1045,14
2,0,5,7,0,3,1,1,0.48,0.72,0.194,318
2,0,4,9,0,6,0,1,0.44,0.51,0.3582,156
4,0,9,0,0,5,1,1,0.52,0.83,0.1045,60
2,0,3,4,0,2,1,2,0.42,0.82,0.1642,1
1,1,1,6,0,3,1,1,0.34,0.36,0.5224,88
1,1,2,21,0,3,1,3,0.42,0.88,0.1642,39
